event_type, timestamp, participant_id, condition, with_autocompletion, entered_content, start_time_in_s, end_time_in_s, duration_in_s
EventTypes.KEY_PRESSED,1621447230.0960133,4,no_autocompletion_text_2,False,S,1621447230.0960143,1621447230.0960143,0
EventTypes.KEY_PRESSED,1621447230.2761238,4,no_autocompletion_text_2,False,t,1621447230.2761247,1621447230.2761247,0
EventTypes.KEY_PRESSED,1621447230.3360696,4,no_autocompletion_text_2,False,r,1621447230.3360705,1621447230.3360705,0
EventTypes.KEY_PRESSED,1621447230.468079,4,no_autocompletion_text_2,False,a,1621447230.4680796,1621447230.4680798,0
EventTypes.KEY_PRESSED,1621447230.55912,4,no_autocompletion_text_2,False,h,1621447230.5591207,1621447230.559121,0
EventTypes.KEY_PRESSED,1621447230.8041258,4,no_autocompletion_text_2,False,l,1621447230.8041265,1621447230.8041267,0
EventTypes.KEY_PRESSED,1621447230.947125,4,no_autocompletion_text_2,False,e,1621447230.9471257,1621447230.9471257,0
EventTypes.KEY_PRESSED,1621447231.0511365,4,no_autocompletion_text_2,False,n,1621447231.0511372,1621447231.0511374,0
EventTypes.KEY_PRESSED,1621447231.1710935,4,no_autocompletion_text_2,False, ,1621447231.1710942,1621447231.1710944,0
EventTypes.WORD_TYPED,1621447231.1711402,4,no_autocompletion_text_2,False,Strahlen,1621447231.171139,1621447230.0960724,1.0750665664672852
EventTypes.KEY_PRESSED,1621447231.459114,4,no_autocompletion_text_2,False,s,1621447231.4591148,1621447231.459115,0
EventTypes.KEY_PRESSED,1621447231.5592854,4,no_autocompletion_text_2,False,i,1621447231.5592864,1621447231.5592866,0
EventTypes.KEY_PRESSED,1621447231.7351465,4,no_autocompletion_text_2,False,c,1621447231.7351472,1621447231.7351472,0
EventTypes.KEY_PRESSED,1621447231.8230739,4,no_autocompletion_text_2,False,h,1621447231.8230743,1621447231.8230746,0
EventTypes.KEY_PRESSED,1621447231.9230325,4,no_autocompletion_text_2,False, ,1621447231.9230332,1621447231.9230332,0
EventTypes.WORD_TYPED,1621447231.92308,4,no_autocompletion_text_2,False,sich,1621447231.9230783,1621447231.4591875,0.46389079093933105
EventTypes.KEY_PRESSED,1621447232.1070576,4,no_autocompletion_text_2,False,i,1621447232.1070588,1621447232.107059,0
EventTypes.KEY_PRESSED,1621447232.2831776,4,no_autocompletion_text_2,False,n,1621447232.2831786,1621447232.2831788,0
EventTypes.KEY_PRESSED,1621447232.3590531,4,no_autocompletion_text_2,False, ,1621447232.3590539,1621447232.359054,0
EventTypes.WORD_TYPED,1621447232.3591006,4,no_autocompletion_text_2,False,in,1621447232.3590994,1621447232.107112,0.2519874572753906
EventTypes.KEY_PRESSED,1621447232.4871407,4,no_autocompletion_text_2,False,d,1621447232.4871538,1621447232.4871538,0
EventTypes.KEY_PRESSED,1621447232.5951278,4,no_autocompletion_text_2,False,a,1621447232.5951285,1621447232.5951285,0
EventTypes.KEY_PRESSED,1621447232.6751559,4,no_autocompletion_text_2,False,s,1621447232.6751568,1621447232.675157,0
EventTypes.KEY_PRESSED,1621447232.8807585,4,no_autocompletion_text_2,False, ,1621447232.880759,1621447232.8807592,0
EventTypes.WORD_TYPED,1621447232.8808272,4,no_autocompletion_text_2,False,das,1621447232.8808258,1621447232.4872098,0.3936159610748291
EventTypes.KEY_PRESSED,1621447233.1243577,4,no_autocompletion_text_2,False,,1621447233.1243587,1621447233.124359,0
EventTypes.KEY_PRESSED,1621447233.4750614,4,no_autocompletion_text_2,False,i,1621447233.4750624,1621447233.4750626,0
EventTypes.KEY_PRESSED,1621447233.66729,4,no_autocompletion_text_2,False,n,1621447233.667291,1621447233.6672912,0
EventTypes.KEY_PRESSED,1621447233.7990758,4,no_autocompletion_text_2,False,n,1621447233.7990763,1621447233.7990766,0
EventTypes.KEY_PRESSED,1621447233.902934,4,no_autocompletion_text_2,False,e,1621447233.9029348,1621447233.902935,0
EventTypes.KEY_PRESSED,1621447233.9830365,4,no_autocompletion_text_2,False,r,1621447233.9830372,1621447233.9830372,0
EventTypes.KEY_PRESSED,1621447234.1116896,4,no_autocompletion_text_2,False,e,1621447234.11169,1621447234.11169,0
EventTypes.KEY_PRESSED,1621447234.291121,4,no_autocompletion_text_2,False, ,1621447234.2911217,1621447234.2911217,0
EventTypes.WORD_TYPED,1621447234.2911675,4,no_autocompletion_text_2,False,innere,1621447234.291166,1621447233.4751167,0.816049337387085
EventTypes.KEY_PRESSED,1621447234.451362,4,no_autocompletion_text_2,False,,1621447234.4513626,1621447234.4513628,0
EventTypes.KEY_PRESSED,1621447234.6392717,4,no_autocompletion_text_2,False,H,1621447234.6392725,1621447234.6392727,0
EventTypes.KEY_PRESSED,1621447234.8190613,4,no_autocompletion_text_2,False,e,1621447234.8190625,1621447234.8190625,0
EventTypes.KEY_PRESSED,1621447234.8953724,4,no_autocompletion_text_2,False,i,1621447234.895373,1621447234.8953733,0
EventTypes.KEY_PRESSED,1621447235.083065,4,no_autocompletion_text_2,False,l,1621447235.0830657,1621447235.0830662,0
EventTypes.KEY_PRESSED,1621447235.2631178,4,no_autocompletion_text_2,False,i,1621447235.2631185,1621447235.2631187,0
EventTypes.KEY_PRESSED,1621447235.583165,4,no_autocompletion_text_2,False,g,1621447235.5831656,1621447235.583166,0
EventTypes.KEY_PRESSED,1621447235.9030712,4,no_autocompletion_text_2,False,u,1621447235.9030724,1621447235.9030726,0
EventTypes.KEY_PRESSED,1621447236.443178,4,no_autocompletion_text_2,False,,1621447236.4431787,1621447236.443179,0
EventTypes.KEY_PRESSED,1621447236.4988477,4,no_autocompletion_text_2,False,t,1621447236.4988484,1621447236.4988487,0
EventTypes.KEY_PRESSED,1621447236.5871298,4,no_autocompletion_text_2,False,u,1621447236.5871305,1621447236.5871305,0
EventTypes.KEY_PRESSED,1621447236.831239,4,no_autocompletion_text_2,False,m,1621447236.8312397,1621447236.8312397,0
EventTypes.KEY_PRESSED,1621447237.0751665,4,no_autocompletion_text_2,False, ,1621447237.0751674,1621447237.0751674,0
EventTypes.WORD_TYPED,1621447237.0752182,4,no_autocompletion_text_2,False,Heiligtum,1621447237.075217,1621447236.4989035,0.5763134956359863
EventTypes.KEY_PRESSED,1621447237.3070285,4,no_autocompletion_text_2,False,s,1621447237.3070295,1621447237.3070295,0
EventTypes.KEY_PRESSED,1621447237.412788,4,no_autocompletion_text_2,False,t,1621447237.4127886,1621447237.412789,0
EventTypes.KEY_PRESSED,1621447237.5036798,4,no_autocompletion_text_2,False,e,1621447237.5036805,1621447237.5036807,0
EventTypes.KEY_PRESSED,1621447237.599217,4,no_autocompletion_text_2,False,h,1621447237.5992177,1621447237.599218,0
EventTypes.KEY_PRESSED,1621447237.8231618,4,no_autocompletion_text_2,False,l,1621447237.8231626,1621447237.8231628,0
EventTypes.KEY_PRESSED,1621447237.9230947,4,no_autocompletion_text_2,False,e,1621447237.9230955,1621447237.9230957,0
EventTypes.KEY_PRESSED,1621447238.0631938,4,no_autocompletion_text_2,False,n,1621447238.0631945,1621447238.063195,0
EventTypes.KEY_PRESSED,1621447238.367137,4,no_autocompletion_text_2,False,",",1621447238.3671381,1621447238.3671381,0
EventTypes.WORD_TYPED,1621447238.367184,4,no_autocompletion_text_2,False,stehlen,1621447238.3671825,1621447237.3070881,1.0600943565368652
EventTypes.KEY_PRESSED,1621447238.575151,4,no_autocompletion_text_2,False, ,1621447238.575152,1621447238.5751522,0
EventTypes.KEY_PRESSED,1621447238.7070174,4,no_autocompletion_text_2,False,i,1621447238.7070181,1621447238.7070186,0
EventTypes.KEY_PRESSED,1621447238.8350668,4,no_autocompletion_text_2,False,c,1621447238.8350677,1621447238.8350677,0
EventTypes.KEY_PRESSED,1621447238.9151337,4,no_autocompletion_text_2,False,h,1621447238.9151342,1621447238.9151347,0
EventTypes.KEY_PRESSED,1621447238.9847252,4,no_autocompletion_text_2,False, ,1621447238.984726,1621447238.984726,0
EventTypes.WORD_TYPED,1621447238.9847727,4,no_autocompletion_text_2,False,ich,1621447238.9847713,1621447238.7070737,0.2776975631713867
EventTypes.KEY_PRESSED,1621447239.1118467,4,no_autocompletion_text_2,False,d,1621447239.1118474,1621447239.1118474,0
EventTypes.KEY_PRESSED,1621447239.1631937,4,no_autocompletion_text_2,False,a,1621447239.1631944,1621447239.1631947,0
EventTypes.KEY_PRESSED,1621447239.2710633,4,no_autocompletion_text_2,False,n,1621447239.271064,1621447239.2710643,0
EventTypes.KEY_PRESSED,1621447239.4111,4,no_autocompletion_text_2,False,n,1621447239.4111009,1621447239.4111009,0
EventTypes.KEY_PRESSED,1621447239.5111063,4,no_autocompletion_text_2,False, ,1621447239.5111074,1621447239.5111074,0
EventTypes.WORD_TYPED,1621447239.5111542,4,no_autocompletion_text_2,False,dann,1621447239.511153,1621447239.111903,0.3992500305175781
EventTypes.KEY_PRESSED,1621447239.700944,4,no_autocompletion_text_2,False,i,1621447239.700945,1621447239.700945,0
EventTypes.KEY_PRESSED,1621447240.2311661,4,no_autocompletion_text_2,False,m,1621447240.2311666,1621447240.231167,0
EventTypes.KEY_PRESSED,1621447240.4590213,4,no_autocompletion_text_2,False, ,1621447240.459022,1621447240.4590223,0
EventTypes.WORD_TYPED,1621447240.459071,4,no_autocompletion_text_2,False,im,1621447240.4590697,1621447239.7009993,0.7580704689025879
EventTypes.KEY_PRESSED,1621447240.779121,4,no_autocompletion_text_2,False,h,1621447240.7791216,1621447240.7791216,0
EventTypes.KEY_PRESSED,1621447240.8727868,4,no_autocompletion_text_2,False,o,1621447240.8727875,1621447240.8727875,0
EventTypes.KEY_PRESSED,1621447241.979084,4,no_autocompletion_text_2,False,h,1621447241.9790845,1621447241.9790847,0
EventTypes.KEY_PRESSED,1621447242.1310909,4,no_autocompletion_text_2,False,e,1621447242.1310916,1621447242.131092,0
EventTypes.KEY_PRESSED,1621447242.2431993,4,no_autocompletion_text_2,False,n,1621447242.2432,1621447242.2432003,0
EventTypes.KEY_PRESSED,1621447242.4071398,4,no_autocompletion_text_2,False, ,1621447242.407141,1621447242.4071412,0
EventTypes.WORD_TYPED,1621447242.4071867,4,no_autocompletion_text_2,False,hohen,1621447242.4071853,1621447240.7791755,1.6280097961425781
EventTypes.KEY_PRESSED,1621447242.6070247,4,no_autocompletion_text_2,False,g,1621447242.6070259,1621447242.607026,0
EventTypes.KEY_PRESSED,1621447242.9311054,4,no_autocompletion_text_2,False,,1621447242.9311063,1621447242.9311063,0
EventTypes.KEY_PRESSED,1621447243.1551661,4,no_autocompletion_text_2,False,,1621447243.1551669,1621447243.1551673,0
EventTypes.KEY_PRESSED,1621447243.1990983,4,no_autocompletion_text_2,False,G,1621447243.199099,1621447243.199099,0
EventTypes.KEY_PRESSED,1621447243.3831344,4,no_autocompletion_text_2,False,r,1621447243.383135,1621447243.3831353,0
EventTypes.KEY_PRESSED,1621447243.4591134,4,no_autocompletion_text_2,False,a,1621447243.4591143,1621447243.4591143,0
EventTypes.KEY_PRESSED,1621447243.875099,4,no_autocompletion_text_2,False,s,1621447243.8750997,1621447243.8751,0
EventTypes.KEY_PRESSED,1621447243.9630976,4,no_autocompletion_text_2,False,e,1621447243.9630983,1621447243.9630983,0
EventTypes.KEY_PRESSED,1621447244.3872266,4,no_autocompletion_text_2,False, ,1621447244.3872273,1621447244.3872275,0
EventTypes.WORD_TYPED,1621447244.3872733,4,no_autocompletion_text_2,False,Grase,1621447244.387272,1621447243.1991537,1.1881182193756104
EventTypes.KEY_PRESSED,1621447244.8271437,4,no_autocompletion_text_2,False,a,1621447244.8271446,1621447244.8271446,0
EventTypes.KEY_PRESSED,1621447244.915055,4,no_autocompletion_text_2,False,m,1621447244.9150562,1621447244.9150562,0
EventTypes.KEY_PRESSED,1621447245.1022043,4,no_autocompletion_text_2,False, ,1621447245.1022058,1621447245.102206,0
EventTypes.WORD_TYPED,1621447245.1022758,4,no_autocompletion_text_2,False,am,1621447245.102274,1621447244.8271976,0.27507638931274414
EventTypes.KEY_PRESSED,1621447245.3622372,4,no_autocompletion_text_2,False,,1621447245.362238,1621447245.3622382,0
EventTypes.KEY_PRESSED,1621447245.6140702,4,no_autocompletion_text_2,False,f,1621447245.6140711,1621447245.6140714,0
EventTypes.KEY_PRESSED,1621447245.7180953,4,no_autocompletion_text_2,False,a,1621447245.718096,1621447245.7180965,0
EventTypes.KEY_PRESSED,1621447245.8030632,4,no_autocompletion_text_2,False,l,1621447245.8030639,1621447245.8030639,0
EventTypes.KEY_PRESSED,1621447245.947191,4,no_autocompletion_text_2,False,l,1621447245.9471917,1621447245.9471917,0
EventTypes.KEY_PRESSED,1621447246.0820725,4,no_autocompletion_text_2,False,e,1621447246.0820735,1621447246.0820735,0
EventTypes.KEY_PRESSED,1621447246.2340713,4,no_autocompletion_text_2,False,n,1621447246.234072,1621447246.234072,0
EventTypes.KEY_PRESSED,1621447246.3504019,4,no_autocompletion_text_2,False,d,1621447246.3504028,1621447246.3504028,0
EventTypes.KEY_PRESSED,1621447246.4180737,4,no_autocompletion_text_2,False,e,1621447246.4180746,1621447246.4180746,0
EventTypes.KEY_PRESSED,1621447246.5177264,4,no_autocompletion_text_2,False,n,1621447246.5177271,1621447246.5177274,0
EventTypes.KEY_PRESSED,1621447246.702204,4,no_autocompletion_text_2,False, ,1621447246.702205,1621447246.7022052,0
EventTypes.WORD_TYPED,1621447246.7022524,4,no_autocompletion_text_2,False,fallenden,1621447246.702251,1621447245.6141267,1.0881242752075195
EventTypes.KEY_PRESSED,1621447246.866413,4,no_autocompletion_text_2,False,,1621447246.866414,1621447246.8664143,0
EventTypes.KEY_PRESSED,1621447246.9421206,4,no_autocompletion_text_2,False,B,1621447246.9421213,1621447246.9421213,0
EventTypes.KEY_PRESSED,1621447247.10607,4,no_autocompletion_text_2,False,a,1621447247.1060708,1621447247.106071,0
EventTypes.KEY_PRESSED,1621447247.1820705,4,no_autocompletion_text_2,False,c,1621447247.1820714,1621447247.182072,0
EventTypes.KEY_PRESSED,1621447247.282066,4,no_autocompletion_text_2,False,h,1621447247.282067,1621447247.2820673,0
EventTypes.KEY_PRESSED,1621447247.3906434,4,no_autocompletion_text_2,False,e,1621447247.3906443,1621447247.3906446,0
EventTypes.KEY_PRESSED,1621447247.7301545,4,no_autocompletion_text_2,False, ,1621447247.7301552,1621447247.7301555,0
EventTypes.WORD_TYPED,1621447247.730202,4,no_autocompletion_text_2,False,Bache,1621447247.7302005,1621447246.9421754,0.7880251407623291
EventTypes.KEY_PRESSED,1621447247.862113,4,no_autocompletion_text_2,False,l,1621447247.862114,1621447247.862114,0
EventTypes.KEY_PRESSED,1621447247.99806,4,no_autocompletion_text_2,False,e,1621447247.9980607,1621447247.998061,0
EventTypes.KEY_PRESSED,1621447248.0820796,4,no_autocompletion_text_2,False,i,1621447248.0820808,1621447248.0820808,0
EventTypes.KEY_PRESSED,1621447248.246115,4,no_autocompletion_text_2,False,g,1621447248.2461162,1621447248.2461162,0
EventTypes.KEY_PRESSED,1621447248.3301113,4,no_autocompletion_text_2,False,e,1621447248.330112,1621447248.3301122,0
EventTypes.KEY_PRESSED,1621447248.6704526,4,no_autocompletion_text_2,False,,1621447248.6704533,1621447248.6704533,0
EventTypes.KEY_PRESSED,1621447248.8060603,4,no_autocompletion_text_2,False,,1621447248.8060613,1621447248.8060613,0
EventTypes.KEY_PRESSED,1621447248.926141,4,no_autocompletion_text_2,False,,1621447248.926143,1621447248.9261432,0
EventTypes.KEY_PRESSED,1621447249.0582492,4,no_autocompletion_text_2,False,,1621447249.05825,1621447249.0582502,0
EventTypes.KEY_PRESSED,1621447249.2181098,4,no_autocompletion_text_2,False,i,1621447249.2181108,1621447249.2181108,0
EventTypes.KEY_PRESSED,1621447249.2941108,4,no_autocompletion_text_2,False,e,1621447249.2941115,1621447249.2941115,0
EventTypes.KEY_PRESSED,1621447249.366112,4,no_autocompletion_text_2,False,g,1621447249.366113,1621447249.366113,0
EventTypes.KEY_PRESSED,1621447249.4582686,4,no_autocompletion_text_2,False,e,1621447249.4582696,1621447249.4582696,0
EventTypes.KEY_PRESSED,1621447250.730377,4,no_autocompletion_text_2,False,.,1621447250.730378,1621447250.730378,0
EventTypes.WORD_TYPED,1621447250.7304256,4,no_autocompletion_text_2,False,liege,1621447250.7304244,1621447249.2181973,1.5122270584106445
EventTypes.SENTENCE_TYPED,1621447250.730443,4,no_autocompletion_text_2,False,"Wenn das liebe Tal um mich dampft, und die hohe Sonne an der Oberfläche der undurchdringlichen Finsternis meines Waldes ruht, und nur einzelne Strahlen sich in das innere Heiligtum stehlen, ich dann im hohen Grase am fallenden Bache liege.",1621447250.7304423,1621447202.993205,47.737237215042114
EventTypes.TEST_FINISHED,1621447250.7304606,4,no_autocompletion_text_2,False,"Ich könnte jetzt nicht zeichnen, nicht einen Strich, und bin nie ein größerer Maler gewesen als in diesen Augenblicken. Wenn das liebe Tal um mich dampft, und die hohe Sonne an der Oberfläche der undurchdringlichen Finsternis meines Waldes ruht, und nur einzelne Strahlen sich in das innere Heiligtum stehlen, ich dann im hohen Grase am fallenden Bache liege.",1621447250.730459,1621447173.9111779,76.8192811012268
EventTypes.KEY_PRESSED,1621447254.8065894,4,no_autocompletion_text_1,False,,1621447254.8065898,1621447254.8065898,0
EventTypes.KEY_PRESSED,1621447254.918145,4,no_autocompletion_text_1,False,E,1621447254.918146,1621447254.9181461,0
EventTypes.KEY_PRESSED,1621447255.0420048,4,no_autocompletion_text_1,False,i,1621447255.042006,1621447255.0420063,0
EventTypes.KEY_PRESSED,1621447255.2304895,4,no_autocompletion_text_1,False,n,1621447255.2304902,1621447255.2304904,0
EventTypes.KEY_PRESSED,1621447255.3621073,4,no_autocompletion_text_1,False,e,1621447255.3621085,1621447255.3621087,0
EventTypes.KEY_PRESSED,1621447255.4740663,4,no_autocompletion_text_1,False, ,1621447255.474067,1621447255.4740672,0
EventTypes.WORD_TYPED,1621447255.474113,4,no_autocompletion_text_1,False,Eine,1621447255.4741116,1621447254.9181983,0.5559132099151611
EventTypes.KEY_PRESSED,1621447255.6060984,4,no_autocompletion_text_1,False,w,1621447255.6060996,1621447255.6060996,0
EventTypes.KEY_PRESSED,1621447255.6821122,4,no_autocompletion_text_1,False,u,1621447255.6821132,1621447255.6821136,0
EventTypes.KEY_PRESSED,1621447255.8740728,4,no_autocompletion_text_1,False,n,1621447255.8740735,1621447255.8740735,0
EventTypes.KEY_PRESSED,1621447255.9740336,4,no_autocompletion_text_1,False,d,1621447255.9740345,1621447255.9740348,0
EventTypes.KEY_PRESSED,1621447256.0861688,4,no_autocompletion_text_1,False,e,1621447256.08617,1621447256.0861702,0
EventTypes.KEY_PRESSED,1621447256.2300215,4,no_autocompletion_text_1,False,r,1621447256.2300224,1621447256.2300227,0
EventTypes.KEY_PRESSED,1621447256.9342132,4,no_autocompletion_text_1,False,b,1621447256.934214,1621447256.934214,0
EventTypes.KEY_PRESSED,1621447257.017766,4,no_autocompletion_text_1,False,a,1621447257.0177672,1621447257.0177672,0
EventTypes.KEY_PRESSED,1621447257.1141102,4,no_autocompletion_text_1,False,r,1621447257.114111,1621447257.1141112,0
EventTypes.KEY_PRESSED,1621447257.1900551,4,no_autocompletion_text_1,False,e,1621447257.190056,1621447257.1900566,0
EventTypes.KEY_PRESSED,1621447257.3940685,4,no_autocompletion_text_1,False, ,1621447257.3940692,1621447257.3940694,0
EventTypes.WORD_TYPED,1621447257.394151,4,no_autocompletion_text_1,False,wunderbare,1621447257.3941479,1621447255.606191,1.787956953048706
EventTypes.KEY_PRESSED,1621447257.5425074,4,no_autocompletion_text_1,False,,1621447257.5425084,1621447257.5425084,0
EventTypes.KEY_PRESSED,1621447257.646194,4,no_autocompletion_text_1,False,H,1621447257.6461954,1621447257.6461954,0
EventTypes.KEY_PRESSED,1621447257.8340695,4,no_autocompletion_text_1,False,e,1621447257.8340704,1621447257.8340704,0
EventTypes.KEY_PRESSED,1621447257.9679713,4,no_autocompletion_text_1,False,i,1621447257.967972,1621447257.9679723,0
EventTypes.KEY_PRESSED,1621447258.134104,4,no_autocompletion_text_1,False,t,1621447258.1341052,1621447258.1341052,0
EventTypes.KEY_PRESSED,1621447258.3100505,4,no_autocompletion_text_1,False,e,1621447258.3100517,1621447258.3100517,0
EventTypes.KEY_PRESSED,1621447258.3821387,4,no_autocompletion_text_1,False,r,1621447258.3821394,1621447258.3821397,0
EventTypes.KEY_PRESSED,1621447258.6541195,4,no_autocompletion_text_1,False,k,1621447258.6541202,1621447258.6541204,0
EventTypes.KEY_PRESSED,1621447258.7578185,4,no_autocompletion_text_1,False,e,1621447258.7578194,1621447258.7578197,0
EventTypes.KEY_PRESSED,1621447258.9061637,4,no_autocompletion_text_1,False,i,1621447258.9061646,1621447258.9061646,0
EventTypes.KEY_PRESSED,1621447259.0060208,4,no_autocompletion_text_1,False,t,1621447259.0060217,1621447259.006022,0
EventTypes.KEY_PRESSED,1621447259.1460745,4,no_autocompletion_text_1,False, ,1621447259.1460757,1621447259.146076,0
EventTypes.WORD_TYPED,1621447259.1461322,4,no_autocompletion_text_1,False,Heiterkeit,1621447259.14613,1621447257.646268,1.4998621940612793
EventTypes.KEY_PRESSED,1621447259.32618,4,no_autocompletion_text_1,False,h,1621447259.326181,1621447259.3261812,0
EventTypes.KEY_PRESSED,1621447259.4137363,4,no_autocompletion_text_1,False,a,1621447259.4137375,1621447259.4137378,0
EventTypes.KEY_PRESSED,1621447259.530272,4,no_autocompletion_text_1,False,t,1621447259.5302727,1621447259.5302732,0
EventTypes.KEY_PRESSED,1621447259.646067,4,no_autocompletion_text_1,False, ,1621447259.6460676,1621447259.6460679,0
EventTypes.WORD_TYPED,1621447259.646154,4,no_autocompletion_text_1,False,hat,1621447259.6461525,1621447259.3262606,0.31989192962646484
EventTypes.KEY_PRESSED,1621447259.7539105,4,no_autocompletion_text_1,False,m,1621447259.7539115,1621447259.7539117,0
EventTypes.KEY_PRESSED,1621447259.894711,4,no_autocompletion_text_1,False,e,1621447259.894712,1621447259.8947122,0
EventTypes.KEY_PRESSED,1621447260.0020244,4,no_autocompletion_text_1,False,i,1621447260.0020251,1621447260.0020254,0
EventTypes.KEY_PRESSED,1621447260.178085,4,no_autocompletion_text_1,False,n,1621447260.1780858,1621447260.178086,0
EventTypes.KEY_PRESSED,1621447260.279279,4,no_autocompletion_text_1,False,e,1621447260.27928,1621447260.2792802,0
EventTypes.KEY_PRESSED,1621447260.388771,4,no_autocompletion_text_1,False, ,1621447260.388772,1621447260.388772,0
EventTypes.WORD_TYPED,1621447260.3888195,4,no_autocompletion_text_1,False,meine,1621447260.3888175,1621447259.7539654,0.6348521709442139
EventTypes.KEY_PRESSED,1621447260.561205,4,no_autocompletion_text_1,False,,1621447260.5612059,1621447260.5612059,0
EventTypes.KEY_PRESSED,1621447261.5051131,4,no_autocompletion_text_1,False,g,1621447261.5051138,1621447261.5051138,0
EventTypes.KEY_PRESSED,1621447261.6450548,4,no_autocompletion_text_1,False,a,1621447261.645056,1621447261.645056,0
EventTypes.KEY_PRESSED,1621447261.7330902,4,no_autocompletion_text_1,False,n,1621447261.733091,1621447261.7330914,0
EventTypes.KEY_PRESSED,1621447261.8730865,4,no_autocompletion_text_1,False,z,1621447261.8730874,1621447261.8730874,0
EventTypes.KEY_PRESSED,1621447262.0370946,4,no_autocompletion_text_1,False,e,1621447262.0370953,1621447262.0370958,0
EventTypes.KEY_PRESSED,1621447262.197019,4,no_autocompletion_text_1,False, ,1621447262.1970198,1621447262.19702,0
EventTypes.WORD_TYPED,1621447262.197066,4,no_autocompletion_text_1,False,ganze,1621447262.1970644,1621447261.505174,0.6918904781341553
EventTypes.KEY_PRESSED,1621447262.3172154,4,no_autocompletion_text_1,False,,1621447262.3172162,1621447262.3172164,0
EventTypes.KEY_PRESSED,1621447262.4571412,4,no_autocompletion_text_1,False,S,1621447262.457142,1621447262.4571424,0
EventTypes.KEY_PRESSED,1621447262.6411219,4,no_autocompletion_text_1,False,e,1621447262.6411226,1621447262.6411228,0
EventTypes.KEY_PRESSED,1621447262.8170757,4,no_autocompletion_text_1,False,e,1621447262.8170764,1621447262.8170767,0
EventTypes.KEY_PRESSED,1621447262.9696815,4,no_autocompletion_text_1,False,l,1621447262.9696825,1621447262.9696827,0
EventTypes.KEY_PRESSED,1621447263.097358,4,no_autocompletion_text_1,False,e,1621447263.097359,1621447263.0973592,0
EventTypes.KEY_PRESSED,1621447263.3730752,4,no_autocompletion_text_1,False, ,1621447263.373076,1621447263.3730762,0
EventTypes.WORD_TYPED,1621447263.3731265,4,no_autocompletion_text_1,False,Seele,1621447263.3731246,1621447262.4572,0.9159245491027832
EventTypes.KEY_PRESSED,1621447263.5062327,4,no_autocompletion_text_1,False,e,1621447263.506234,1621447263.506234,0
EventTypes.KEY_PRESSED,1621447263.5931668,4,no_autocompletion_text_1,False,i,1621447263.5931673,1621447263.5931675,0
EventTypes.KEY_PRESSED,1621447263.8331103,4,no_autocompletion_text_1,False,n,1621447263.833111,1621447263.8331113,0
EventTypes.KEY_PRESSED,1621447264.1050053,4,no_autocompletion_text_1,False,g,1621447264.1050062,1621447264.1050067,0
EventTypes.KEY_PRESSED,1621447264.1931016,4,no_autocompletion_text_1,False,e,1621447264.1931024,1621447264.1931026,0
EventTypes.KEY_PRESSED,1621447264.4492352,4,no_autocompletion_text_1,False,n,1621447264.4492362,1621447264.4492366,0
EventTypes.KEY_PRESSED,1621447264.6610823,4,no_autocompletion_text_1,False,o,1621447264.6610835,1621447264.6610835,0
EventTypes.KEY_PRESSED,1621447264.8811238,4,no_autocompletion_text_1,False,m,1621447264.8811245,1621447264.881125,0
EventTypes.KEY_PRESSED,1621447265.0371747,4,no_autocompletion_text_1,False,m,1621447265.0371757,1621447265.0371757,0
EventTypes.KEY_PRESSED,1621447265.1850412,4,no_autocompletion_text_1,False,e,1621447265.185042,1621447265.1850421,0
EventTypes.KEY_PRESSED,1621447265.288679,4,no_autocompletion_text_1,False,n,1621447265.2886798,1621447265.28868,0
EventTypes.KEY_PRESSED,1621447265.5491168,4,no_autocompletion_text_1,False,",",1621447265.549118,1621447265.549118,0
EventTypes.WORD_TYPED,1621447265.5491781,4,no_autocompletion_text_1,False,eingenommen,1621447265.5491767,1621447263.5062885,2.0428881645202637
EventTypes.KEY_PRESSED,1621447265.7131379,4,no_autocompletion_text_1,False, ,1621447265.7131386,1621447265.713139,0
EventTypes.KEY_PRESSED,1621447265.86915,4,no_autocompletion_text_1,False,g,1621447265.8691509,1621447265.8691509,0
EventTypes.KEY_PRESSED,1621447265.9572365,4,no_autocompletion_text_1,False,e,1621447265.9572372,1621447265.9572375,0
EventTypes.KEY_PRESSED,1621447266.0810504,4,no_autocompletion_text_1,False,l,1621447266.081051,1621447266.0810513,0
EventTypes.KEY_PRESSED,1621447266.309081,4,no_autocompletion_text_1,False,i,1621447266.3090818,1621447266.309082,0
EventTypes.KEY_PRESSED,1621447266.4210508,4,no_autocompletion_text_1,False,c,1621447266.4210517,1621447266.421052,0
EventTypes.KEY_PRESSED,1621447266.5291092,4,no_autocompletion_text_1,False,h,1621447266.5291102,1621447266.5291104,0
EventTypes.KEY_PRESSED,1621447266.6571085,4,no_autocompletion_text_1,False, ,1621447266.6571095,1621447266.6571097,0
EventTypes.WORD_TYPED,1621447266.6571584,4,no_autocompletion_text_1,False,gleich,1621447266.6571572,1621447265.86921,0.7879471778869629
EventTypes.KEY_PRESSED,1621447266.7371335,4,no_autocompletion_text_1,False,d,1621447266.7371342,1621447266.7371347,0
EventTypes.KEY_PRESSED,1621447266.8330488,4,no_autocompletion_text_1,False,e,1621447266.8330495,1621447266.8330498,0
EventTypes.KEY_PRESSED,1621447266.9330833,4,no_autocompletion_text_1,False,n,1621447266.9330842,1621447266.9330847,0
